bgrp,IBuff_Pop,SBuff_Pop,Buff_Pop,Buff_Pct,Lane_PctSB,Lane_PctIB
170311006002,909,133,1042,100.0,30.3099994659,69.6900024414
170311006003,1058,78,1136,98.6999969482,11.3299999237,88.6699981689
170311006004,1378,193,1571,95.8499984741,25.9799995422,74.0199966431
170311007001,840,11,851,97.5899963379,17.0300006866,82.9700012207
170311007002,637,78,715,78.8300018311,34.9799995422,65.0199966431
170311007003,518,175,693,73.2600021362,30.2000007629,69.8000030518
170311007004,539,119,658,72.7099990845,29.6700000763,70.3300018311
170311007005,936,222,1158,93.9199981689,28.0699996948,71.9300003052
170311101001,832,72,904,68.4800033569,20.3899993896,79.6100006104
170311101002,993,52,1045,91.9899978638,26.4899997711,73.5100021362
170311101003,593,11,604,99.0199966431,20.1299991608,79.8700027466
170311101004,997,22,1019,98.7399978638,12.8000001907,87.1999969482
170311101005,908,109,1017,90.4800033569,51.6500015259,48.3499984741
170311102001,1577,5,1582,97.4700012207,16.25,83.75
170311102002,1222,0,1222,100.0,16.5100002289,83.4899978638
170311103001,684,23,707,98.1900024414,40.6399993896,59.3600006104
170311103002,935,100,1035,100.0,23.4599990845,76.5400009155
170311103003,691,36,727,99.0500030518,39.2900009155,60.7099990845
170311103004,967,297,1264,93.6999969482,48.0400009155,51.9599990845
170311103005,1172,148,1320,100.0,38.2900009155,61.7099990845
170311104001,1549,62,1611,93.0699996948,47.5699996948,52.4300003052
170311104002,1319,23,1342,97.3199996948,30.1499996185,69.8499984741
170311104003,1223,96,1319,100.0,29.3799991608,70.6200027466
170311105011,887,178,1065,90.9499969482,28.7000007629,71.3000030518
170311105012,769,54,823,98.6800003052,14.5100002289,85.4899978638
170311105013,1454,168,1622,100.0,23.6499996185,76.3499984741
170311105014,305,29,334,92.2699966431,31.4099998474,68.5899963379
170311105015,635,18,653,100.0,2.8900001049,97.1100006104
170311105021,1412,34,1446,99.4499969482,29.25,70.75
170311105022,1096,297,1393,80.6600036621,47.6500015259,52.3499984741
170311201001,699,484,1183,82.9599990845,57.0800018311,42.9199981689
170311201002,235,667,902,98.0400009155,63.3100013733,36.6899986267
170311201003,157,460,617,76.6500015259,94.0999984741,5.90000009537
170311201004,549,387,936,91.8499984741,59.4000015259,40.5999984741
170311202001,1011,422,1433,88.5699996948,44.7200012207,55.2799987793
170311202002,567,239,806,93.7200012207,45.2200012207,54.7799987793
170311202003,341,487,828,98.4499969482,62.2200012207,37.7799987793
170311202004,599,387,986,85.2900009155,56.0299987793,43.9700012207
170311203001,626,266,892,87.1900024414,30.7099990845,69.2900009155
170311203002,633,385,1018,85.4700012207,51.8100013733,48.1899986267
170311203003,148,315,463,33.8899993896,59.6800003052,40.3199996948
170311203004,522,352,874,98.8700027466,60.2299995422,39.7700004578
170311203005,362,365,727,79.1900024414,57.7999992371,42.2000007629
170311203006,413,351,764,79.5800018311,54.2000007629,45.7999992371
170311204001,564,204,768,86.4899978638,36.2799987793,63.7200012207
170311204002,982,38,1020,92.6399993896,20.8899993896,79.1100006104
170311204003,1331,71,1402,94.7900009155,28.2999992371,71.6999969482
170311301001,790,276,1066,86.8099975586,52.0900001526,47.9099998474
170311301002,892,741,1633,83.8300018311,84.1800003052,15.8199996948
170311301003,1598,172,1770,91.8000030518,9.28999996185,90.7099990845
170311302001,557,234,791,52.4900016785,65.1200027466,34.8800010681
170311303001,642,25,667,100.0,39.5499992371,60.4500007629
170311303002,280,305,585,68.0199966431,57.4099998474,42.5900001526
170311303003,1558,93,1651,90.3199996948,34.7799987793,65.2200012207
170311303004,1223,163,1386,79.75,18.5,81.5
170311401001,1294,146,1440,90.2799987793,23.75,76.25
170311401002,2085,0,2085,98.3000030518,5.67999982834,94.3199996948
170311402001,1897,216,2113,93.9100036621,21.5799999237,78.4199981689
170311402002,1367,63,1430,100.0,21.5400009155,78.4599990845
170311402003,1459,75,1534,69.4100036621,3.93000006676,96.0699996948
170311403011,1248,83,1331,99.1100006104,8.64000034332,91.3600006104
170311403012,1520,40,1560,100.0,5.09000015259,94.9100036621
170311403021,785,29,814,87.6200027466,13.4200000763,86.5800018311
170311403022,526,233,759,46.8199996948,100.0,0.0
170311403023,1318,238,1556,86.7300033569,41.0200004578,58.9799995422
170311404001,1298,48,1346,91.1299972534,5.86999988556,94.1299972534
170311404002,626,247,873,76.0500030518,36.0900001526,63.9099998474
170311404003,641,119,760,74.9499969482,22.0200004578,77.9800033569
170311404004,996,107,1103,84.0100021362,26.2199993134,73.7799987793
170311404005,1628,185,1813,95.5699996948,29.9200000763,70.0800018311
170311405001,1086,14,1100,100.0,19.25,80.75
170311405002,1147,0,1147,98.9599990845,3.33999991417,96.6600036621
170311405003,1402,0,1402,99.1500015259,0.0,100.0
170311406011,2674,11,2685,94.5100021362,7.28999996185,92.7099990845
170311406021,1066,0,1066,100.0,6.92000007629,93.0800018311
170311406022,1116,38,1154,59.5499992371,6.01999998093,93.9800033569
170311406023,1006,0,1006,66.4499969482,0.0,100.0
170311406024,879,105,984,98.0100021362,10.7899999619,89.2099990845
170311407011,1315,94,1409,94.25,3.16000008583,96.8399963379
170311407012,1372,66,1438,99.3099975586,4.92999982834,95.0699996948
170311407021,1552,29,1581,100.0,15.6499996185,84.3499984741
170311407022,1229,13,1242,78.8600006104,4.55000019073,95.4499969482
170311407023,1009,0,1009,64.5100021362,0.0,100.0
170311407024,933,166,1099,78.4400024414,14.6800003052,85.3199996948
170311408001,1037,106,1143,92.1800003052,8.39999961853,91.5999984741
170311408002,644,6,650,90.6600036621,7.19000005722,92.8099975586
170311408003,1025,0,1025,87.7600021362,0.0,100.0
170311408004,1400,0,1400,96.8199996948,5.88999986649,94.1100006104
170311408005,1950,59,2009,88.6200027466,4.01999998093,95.9800033569
170311502001,1189,61,1250,99.4400024414,23.1100006104,76.8899993896
170311502002,1487,21,1508,98.6299972534,41.9099998474,58.0900001526
170311502003,1313,34,1347,100.0,10.1499996185,89.8499984741
170311502004,1738,192,1930,99.9000015259,35.75,64.25
170311502005,1414,22,1436,100.0,20.8999996185,79.0999984741
170311503001,701,244,945,92.9199981689,15.8900003433,84.1100006104
170311503002,1019,353,1372,100.0,45.1199989319,54.8800010681
170311503003,583,267,850,98.1500015259,64.4899978638,35.5099983215
170311503004,830,79,909,91.3600006104,21.1499996185,78.8499984741
170311503005,638,11,649,83.6299972534,59.2799987793,40.7200012207
170311503006,834,156,990,96.4000015259,14.4600000381,85.5400009155
170311503007,989,86,1075,90.2600021362,17.0799999237,82.9199981689
170311504011,1147,18,1165,100.0,17.3999996185,82.5999984741
170311504012,1096,85,1181,91.4800033569,22.3700008392,77.6299972534
170311504013,998,193,1191,93.0500030518,19.5200004578,80.4800033569
170311504014,772,203,975,90.3600006104,33.75,66.25
170311504021,751,45,796,94.6500015259,15.3500003815,84.6500015259
170311504022,935,172,1107,93.0999984741,29.1599998474,70.8399963379
170311504023,1547,213,1760,95.5,17.7399997711,82.2600021362
170311505011,1244,131,1375,93.1600036621,10.220000267,89.7799987793
170311505012,406,167,573,70.4800033569,68.75,31.25
170311505013,1318,40,1358,99.8499984741,18.0100002289,81.9899978638
170311505021,1399,75,1474,90.8799972534,20.9099998474,79.0899963379
170311505022,1073,162,1235,100.0,22.7000007629,77.3000030518
170311505023,1096,94,1190,86.6699981689,22.8099994659,77.1900024414
170311506001,1042,12,1054,89.7799987793,7.32000017166,92.6800003052
170311506002,704,165,869,94.0500030518,28.7700004578,71.2300033569
170311506003,917,179,1096,93.9199981689,34.9500007629,65.0500030518
170311506004,713,115,828,93.0299987793,29.0799999237,70.9199981689
170311507001,1002,54,1056,93.2900009155,28.5900001526,71.4100036621
170311507002,997,86,1083,92.3300018311,26.8999996185,73.0999984741
170311507003,849,80,929,89.2399978638,25.5599994659,74.4400024414
170311507004,1139,57,1196,92.7099990845,17.5499992371,82.4499969482
170311508001,862,0,862,97.7300033569,0.449999988079,99.5500030518
170311508002,774,54,828,85.0100021362,0.0,100.0
170311508003,1266,126,1392,100.0,24.7000007629,75.3000030518
170311508004,858,85,943,82.9400024414,16.6299991608,83.3700027466
170311508005,880,0,880,100.0,14.4499998093,85.5500030518
170311510011,1612,184,1796,90.75,18.9400005341,81.0599975586
170311510012,724,78,802,93.9100036621,33.4500007629,66.5500030518
170311510021,1221,0,1221,94.7200012207,0.0,100.0
170311510022,998,19,1017,99.4100036621,12.9200000763,87.0800018311
170311510023,1423,23,1446,94.2600021362,10.1499996185,89.8499984741
170311510024,655,0,655,100.0,0.0,100.0
170311511001,1455,88,1543,91.6299972534,24.8199996948,75.1800003052
170311511002,1401,35,1436,99.3099975586,9.02000045776,90.9800033569
170311511003,1095,14,1109,91.6500015259,3.05999994278,96.9400024414
170311511004,1151,17,1168,100.0,15.1899995804,84.8099975586
170311512001,1074,41,1115,88.5599975586,13.8599996567,86.1399993896
170311512002,1247,12,1259,100.0,10.6300001144,89.3700027466
170311512003,1098,114,1212,88.2099990845,26.2999992371,73.6999969482
170311601001,871,113,984,60.2200012207,63.5400009155,36.4599990845
170311601002,744,81,825,94.6100006104,70.5400009155,29.4599990845
170311602001,637,0,637,86.6699981689,21.3899993896,78.6100006104
170311602002,536,0,536,91.1600036621,50.25,49.75
170311602003,513,74,587,94.3700027466,37.3899993896,62.6100006104
170311602004,1248,92,1340,88.0400009155,25.9099998474,74.0899963379
170311603001,1768,91,1859,98.3600006104,8.68999958038,91.3099975586
170311603002,754,54,808,90.3799972534,40.1500015259,59.8499984741
170311603003,798,178,976,95.3099975586,69.9300003052,30.0699996948
170311604001,2069,90,2159,90.4899978638,8.23999977112,91.7600021362
170311604002,1401,23,1424,98.4800033569,10.4399995804,89.5599975586
170311604003,977,17,994,100.0,15.529999733,84.4700012207
170311605011,1918,0,1918,91.9499969482,3.55999994278,96.4400024414
170311605012,1222,307,1529,74.9899978638,25.3500003815,74.6500015259
170311605021,387,9,396,48.8300018311,0.0,0.0
170311605022,1373,0,1373,98.4899978638,3.0,97.0
170311605023,1127,47,1174,88.5999984741,8.85999965668,91.1399993896
170311606011,1571,0,1571,99.4300003052,3.63000011444,96.3700027466
170311606012,631,8,639,89.3700027466,11.8199996948,88.1800003052
170311606013,1084,101,1185,100.0,55.4000015259,44.5999984741
170311606021,1047,0,1047,99.2399978638,0.0,100.0
170311606022,1138,0,1138,98.9599990845,12.1300001144,87.8700027466
170311606023,1100,121,1221,87.8399963379,55.2799987793,44.7200012207
170311607001,735,68,803,100.0,52.9300003052,47.0699996948
170311607002,779,0,779,79.4899978638,2.96000003815,97.0400009155
170311607003,1275,268,1543,88.8799972534,32.6100006104,67.3899993896
170311607004,1190,0,1190,96.3600006104,6.26999998093,93.7300033569
170311607005,1107,0,1107,98.3099975586,5.5,94.5
170311608001,1179,28,1207,100.0,20.6800003052,79.3199996948
170311608002,545,0,545,65.5800018311,18.4099998474,81.5899963379
170311608003,862,76,938,98.9499969482,28.9099998474,71.0899963379
170311608004,739,32,771,93.6800003052,22.8999996185,77.0999984741
170311608005,1349,0,1349,100.0,1.75,98.25
170311609001,1161,247,1408,97.3700027466,36.3600006104,63.6399993896
170311609002,908,51,959,98.5599975586,38.1399993896,61.8600006104
170311610001,642,66,708,94.9100036621,53.2599983215,46.7400016785
170311610002,783,167,950,96.3499984741,56.0999984741,43.9000015259
170311611001,851,104,955,98.5599975586,60.9199981689,39.0800018311
170311611002,787,88,875,96.6900024414,25.5400009155,74.4599990845
170311612001,1015,5,1020,81.4700012207,11.9600000381,88.0400009155
170311612002,1147,134,1281,75.0899963379,11.1300001144,88.8700027466
170311613001,654,0,654,98.9400024414,18.4200000763,81.5800018311
170311613002,1122,0,1122,100.0,1.66999995708,98.3300018311
170311613003,977,48,1025,93.7799987793,5.30999994278,94.6900024414
170311613004,1035,38,1073,82.0999984741,14.5100002289,85.4899978638
170311701001,1400,209,1609,90.6500015259,26.0599994659,73.9400024414
170311702001,935,98,1033,88.2900009155,24.3899993896,75.6100006104
170311702002,1354,173,1527,99.2799987793,27.4699993134,72.5299987793
170311702003,978,57,1035,87.6399993896,43.4199981689,56.5800018311
170311703001,745,68,813,95.9899978638,40.5699996948,59.4300003052
170311703002,886,63,949,100.0,33.3499984741,66.6500015259
170311703003,677,90,767,86.6699981689,33.0900001526,66.9100036621
170311703004,528,217,745,74.8000030518,41.7099990845,58.2900009155
170311703005,1434,19,1453,98.9100036621,12.0,88.0
170311704001,781,48,829,96.4000015259,12.6499996185,87.3499984741
170311704002,876,20,896,95.0199966431,22.3999996185,77.5999984741
170311704003,901,157,1058,98.6900024414,12.1000003815,87.9000015259
170311704004,889,87,976,97.3099975586,41.7200012207,58.2799987793
170311705001,1241,210,1451,86.2699966431,33.5600013733,66.4400024414
170311705002,431,193,624,91.5,48.0099983215,51.9900016785
170311705003,817,264,1081,79.8399963379,33.6199989319,66.3799972534
170311705004,1019,145,1164,89.3300018311,39.0699996948,60.9300003052
170311706001,480,422,902,94.4499969482,51.8899993896,48.1100006104
170311706002,1256,262,1518,98.7600021362,42.8800010681,57.1199989319
170311707001,469,146,615,64.3300018311,52.6399993896,47.3600006104
170311707002,436,312,748,84.8099975586,45.8400001526,54.1599998474
170311707003,431,397,828,72.6299972534,60.4199981689,39.5800018311
170311708001,1215,0,1215,100.0,17.5400009155,82.4599990845
170311708002,857,143,1000,81.8300018311,18.9500007629,81.0500030518
170311708003,845,135,980,77.4100036621,16.8700008392,83.1299972534
170311709001,1399,73,1472,85.3799972534,11.0100002289,88.9899978638
170311710001,1188,94,1282,93.2399978638,19.5400009155,80.4599990845
170311710002,1225,90,1315,93.6600036621,14.8599996567,85.1399993896
170311710003,824,136,960,100.0,35.6699981689,64.3300018311
170311710004,792,303,1095,97.6800003052,54.4700012207,45.5299987793
170311710005,922,132,1054,85.0,25.8299999237,74.1699981689
170311710006,1168,11,1179,97.5199966431,6.82999992371,93.1699981689
170311711001,1124,78,1202,88.3199996948,20.5400009155,79.4599990845
170311711002,1273,128,1401,91.6900024414,7.55999994278,92.4400024414
170311711003,1079,130,1209,97.5800018311,24.1399993896,75.8600006104
170311801001,762,175,937,94.3600006104,41.2200012207,58.7799987793
170311801002,819,258,1077,83.8099975586,44.0200004578,55.9799995422
170311801003,937,298,1235,86.3000030518,28.2900009155,71.7099990845
170311801004,843,201,1044,87.0,6.32000017166,93.6800003052
170311801005,1269,93,1362,100.0,12.0100002289,87.9899978638
170311901001,2479,0,2479,100.0,9.72000026703,90.2799987793
170311902001,1298,0,1298,100.0,5.13000011444,94.8700027466
170311902002,1362,37,1399,89.3399963379,20.6299991608,79.3700027466
170311902003,1307,128,1435,89.8600006104,17.6900005341,82.3099975586
170311902004,1312,59,1371,100.0,6.59999990463,93.4000015259
170311903001,1352,0,1352,98.2600021362,4.26999998093,95.7300033569
170311903002,1336,42,1378,85.9100036621,14.6800003052,85.3199996948
170311903003,1237,103,1340,84.1699981689,16.2299995422,83.7699966431
170311903004,1232,41,1273,99.9199981689,21.6499996185,78.3499984741
170311904011,1540,26,1566,97.75,16.7800006866,83.2200012207
170311904012,2176,299,2475,91.5599975586,15.8500003815,84.1500015259
170311904021,2166,7,2173,94.7300033569,4.96000003815,95.0400009155
170311904022,2862,50,2912,94.2399978638,14.1899995804,85.8099975586
170311906011,1142,25,1167,100.0,10.1400003433,89.8600006104
170311906012,891,146,1037,84.3099975586,64.9000015259,35.0999984741
170311906013,1971,183,2154,98.9000015259,24.8199996948,75.1800003052
170311906021,1209,146,1355,100.0,16.5699996948,83.4300003052
170311906022,1744,211,1955,92.2600021362,15.4899997711,84.5100021362
170311906023,1606,169,1775,88.0899963379,17.8700008392,82.1299972534
170311907011,1505,0,1505,94.5400009155,6.30999994278,93.6900024414
170311907012,1294,0,1294,93.9000015259,6.94999980927,93.0500030518
170311907021,1089,73,1162,82.4700012207,8.36999988556,91.6299972534
170311907022,964,267,1231,85.4899978638,15.2299995422,84.7699966431
170311907023,1713,269,1982,97.25,23.8199996948,76.1800003052
170311908001,947,0,947,97.5299987793,0.0599999986589,99.9400024414
170311908002,1000,0,1000,84.25,0.0,100.0
170311908003,1518,0,1518,100.0,9.92000007629,90.0800018311
170311908004,1218,56,1274,83.3799972534,12.7100000381,87.2900009155
170311908005,1422,0,1422,99.2300033569,4.67000007629,95.3300018311
170311909001,1829,55,1884,94.9100036621,5.88999986649,94.1100006104
170311910001,1047,0,1047,99.4300003052,1.60000002384,98.4000015259
170311910002,1411,0,1411,94.8899993896,2.17000007629,97.8300018311
170311911001,866,0,866,100.0,5.57999992371,94.4199981689
170311911002,1037,0,1037,98.8600006104,12.1899995804,87.8099975586
170311911003,946,0,946,100.0,11.4300003052,88.5699996948
170311911004,1245,0,1245,85.2200012207,10.1199998856,89.8799972534
170311911005,1541,285,1826,87.1600036621,43.6899986267,56.3100013733
170311911006,891,41,932,95.7900009155,19.4400005341,80.5599975586
170311912001,2091,315,2406,93.2200012207,46.7400016785,53.2599983215
170311912002,1233,57,1290,96.9899978638,16.7600002289,83.2399978638
170311913011,2084,0,2084,97.9300003052,18.6599998474,81.3399963379
170311913012,1270,155,1425,93.1399993896,39.0299987793,60.9700012207
170311913013,1575,125,1700,97.3099975586,18.8099994659,81.1900024414
170311913021,2486,66,2552,98.4199981689,10.8199996948,89.1800003052
170311913022,2387,60,2447,100.0,7.23999977112,92.7600021362
170312001001,559,53,612,72.0,1.69000005722,98.3099975586
170312001002,1034,15,1049,74.1299972534,3.61999988556,96.3799972534
